CODCLIFOR;RAGIONESOCIALE;CODAGENTE1;AGENTE;DOCUMENTO;TIPODOCUMENTO;NUMRIFDOC;DATARIFDOC;ESERCIZIO;TIPODOC;NUMERODOC;BIS;DATADOC;INCOTERM;DESCRIZIONEPAGAMENTO;DATASCADENZA;IMPORTOSCEURO;DESTINAZIONE;IDOBJECT;EXPORTCRM
C  2800;SABA S.r.L.;A     2;GIGLIOCHEM S.a.S.;FTI/2016/2919;Fatt. clienti italia;2919;2016-06-30 00:00:00.000;2016;FTI;2919;;2016-06-30 00:00:00.000;FRANCO DESTINO;RIC.BANC.30 GG DF FM;2016-07-31 00:00:00.000;494.1000;;95420;424896
C  2800;SABA S.r.L.;A     2;GIGLIOCHEM S.a.S.;FTI/2016/324;Fatt. clienti italia;324;2016-01-22 00:00:00.000;2016;FTI;324;;2016-01-22 00:00:00.000;FRANCO DESTINO;RIC.BANC.30 GG DF FM;2016-02-29 00:00:00.000;114.3800;SAP. ARTIG. BIOLOGICA APUANA SRLA VIA CIRO MENOTTI, 35 CARRARA (CODENA) MS;69496;407141
C   408;SABO FOAM SRL;;NULL;FTI/2016/1204;Fatt. clienti italia;1204;2016-03-18 00:00:00.000;2016;FTI;1204;;2016-03-18 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-06-30 00:00:00.000;7030.8600;;78316;413183
C   408;SABO FOAM SRL;;NULL;FTI/2016/1466;Fatt. clienti italia;1466;2016-04-08 00:00:00.000;2016;FTI;1466;;2016-04-08 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-07-31 00:00:00.000;4118.2300;;80988;415642
C   408;SABO FOAM SRL;;NULL;FTI/2016/1727;Fatt. clienti italia;1727;2016-04-22 00:00:00.000;2016;FTI;1727;;2016-04-22 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-07-31 00:00:00.000;6829.5600;;84727;417430
C   408;SABO FOAM SRL;;NULL;FTI/2016/1844;Fatt. clienti italia;1844;2016-04-29 00:00:00.000;2016;FTI;1844;;2016-04-29 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-07-31 00:00:00.000;5358.2400;;84800;417763
C   408;SABO FOAM SRL;;NULL;FTI/2016/2098;Fatt. clienti italia;2098;2016-05-13 00:00:00.000;2016;FTI;2098;;2016-05-13 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-09-10 00:00:00.000;976.0000;;88205;419723
C   408;SABO FOAM SRL;;NULL;FTI/2016/2345;Fatt. clienti italia;2345;2016-05-31 00:00:00.000;2016;FTI;2345;;2016-05-31 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-09-10 00:00:00.000;11090.0400;;89994;421188
C   408;SABO FOAM SRL;;NULL;FTI/2016/3121;Fatt. clienti italia;3121;2016-07-15 00:00:00.000;2016;FTI;3121;;2016-07-15 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-10-31 00:00:00.000;6353.7600;;97965;426638
C   408;SABO FOAM SRL;;NULL;FTI/2016/3232;Fatt. clienti italia;3232;2016-07-22 00:00:00.000;2016;FTI;3232;;2016-07-22 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-10-31 00:00:00.000;4948.3200;;99062;427296
C   408;SABO FOAM SRL;;NULL;FTI/2016/3332;Fatt. clienti italia;3332;2016-07-29 00:00:00.000;2016;FTI;3332;;2016-07-29 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-10-31 00:00:00.000;4238.2800;;99786;428108
C   408;SABO FOAM SRL;;NULL;FTI/2016/353;Fatt. clienti italia;353;2016-01-29 00:00:00.000;2016;FTI;353;;2016-01-29 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-04-30 00:00:00.000;951.6000;;70210;407583
C   408;SABO FOAM SRL;;NULL;FTI/2016/3826;Fatt. clienti italia;3826;2016-09-16 00:00:00.000;2016;FTI;3826;;2016-09-16 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-01-10 00:00:00.000;976.0000;;105384;431820
C   408;SABO FOAM SRL;;NULL;FTI/2016/4431;Fatt. clienti italia;4431;2016-10-21 00:00:00.000;2016;FTI;4431;;2016-10-21 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-01-31 00:00:00.000;6240.3000;;111639;435948
C   408;SABO FOAM SRL;;NULL;FTI/2016/4652;Fatt. clienti italia;4652;2016-11-04 00:00:00.000;2016;FTI;4652;;2016-11-04 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-02-28 00:00:00.000;4782.4000;;113586;437502
C   408;SABO FOAM SRL;;NULL;FTI/2016/466;Fatt. clienti italia;466;2016-02-05 00:00:00.000;2016;FTI;466;;2016-02-05 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-05-31 00:00:00.000;5837.7000;;72027;408951
C   408;SABO FOAM SRL;;NULL;FTI/2016/4754;Fatt. clienti italia;4754;2016-11-11 00:00:00.000;2016;FTI;4754;;2016-11-11 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-02-28 00:00:00.000;3290.3400;;114563;438398
C   408;SABO FOAM SRL;;NULL;FTI/2016/5178;Fatt. clienti italia;5178;2016-12-09 00:00:00.000;2016;FTI;5178;;2016-12-09 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-03-31 00:00:00.000;4470.3200;;118259;441355
C   408;SABO FOAM SRL;;NULL;FTI/2016/5317;Fatt. clienti italia;5317;2016-12-16 00:00:00.000;2016;FTI;5317;;2016-12-16 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-03-31 00:00:00.000;9144.8800;;118876;442102
C   408;SABO FOAM SRL;;NULL;FTI/2016/849;Fatt. clienti italia;849;2016-02-29 00:00:00.000;2016;FTI;849;;2016-02-29 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-05-31 00:00:00.000;951.6000;;74881;410944
C   408;SABO FOAM SRL;;NULL;FTI/2017/1173;Fatt. clienti italia;1173;2017-03-17 00:00:00.000;2017;FTI;1173;;2017-03-17 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-06-30 00:00:00.000;5650.3100;;133421;451538
C   408;SABO FOAM SRL;;NULL;FTI/2017/2131;Fatt. clienti italia;2131;2017-05-12 00:00:00.000;2017;FTI;2131;;2017-05-12 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-09-10 00:00:00.000;1000.4000;;142827;457725
C   408;SABO FOAM SRL;;NULL;FTI/2017/2266;Fatt. clienti italia;2266;2017-05-19 00:00:00.000;2017;FTI;2266;;2017-05-19 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-09-10 00:00:00.000;5536.8500;;143769;458349
C   408;SABO FOAM SRL;;NULL;FTI/2017/2743;Fatt. clienti italia;2743;2017-06-16 00:00:00.000;2017;FTI;2743;;2017-06-16 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-09-30 00:00:00.000;4198.0200;;148808;461665
C   408;SABO FOAM SRL;;NULL;FTI/2017/2878;Fatt. clienti italia;2878;2017-06-23 00:00:00.000;2017;FTI;2878;;2017-06-23 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-09-30 00:00:00.000;2791.3600;;149687;462641
C   408;SABO FOAM SRL;;NULL;FTI/2017/3384;Fatt. clienti italia;3384;2017-07-21 00:00:00.000;2017;FTI;3384;;2017-07-21 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-10-31 00:00:00.000;4574.0200;;154099;465741
C   408;SABO FOAM SRL;;NULL;FTI/2017/3766;Fatt. clienti italia;3766;2017-08-31 00:00:00.000;2017;FTI;3766;;2017-08-31 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-11-30 00:00:00.000;5182.5600;;158140;468725
C   408;SABO FOAM SRL;;NULL;FTI/2017/3880;Fatt. clienti italia;3880;2017-09-08 00:00:00.000;2017;FTI;3880;;2017-09-08 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2018-01-10 00:00:00.000;2818.2000;;159105;469707
C   408;SABO FOAM SRL;;NULL;FTI/2017/554;Fatt. clienti italia;554;2017-02-10 00:00:00.000;2017;FTI;554;;2017-02-10 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-05-31 00:00:00.000;5582.2300;;127446;447754
C  1792;SABO SPA;;NULL;FTI/2016/1017;Fatt. clienti italia;1017;2016-03-04 00:00:00.000;2016;FTI;1017;;2016-03-04 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-06-30 00:00:00.000;1043.1000;;76436;411977
C  1792;SABO SPA;;NULL;FTI/2016/1135;Fatt. clienti italia;1135;2016-03-11 00:00:00.000;2016;FTI;1135;;2016-03-11 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-06-30 00:00:00.000;15874.6400;;77419;412737
C  1792;SABO SPA;;NULL;FTI/2016/1240;Fatt. clienti italia;1240;2016-03-18 00:00:00.000;2016;FTI;1240;;2016-03-18 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-06-30 00:00:00.000;13858.5900;;78255;413222
C  1792;SABO SPA;;NULL;FTI/2016/1368;Fatt. clienti italia;1368;2016-03-31 00:00:00.000;2016;FTI;1368;;2016-03-31 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-06-30 00:00:00.000;11132.5000;;80884;414734
C  1792;SABO SPA;;NULL;FTI/2016/1527;Fatt. clienti italia;1527;2016-04-08 00:00:00.000;2016;FTI;1527;;2016-04-08 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-07-31 00:00:00.000;20138.8500;;81049;415714
C  1792;SABO SPA;;NULL;FTI/2016/165;Fatt. clienti italia;165;2016-01-15 00:00:00.000;2016;FTI;165;;2016-01-15 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-04-30 00:00:00.000;19455.6500;;68789;406563
C  1792;SABO SPA;;NULL;FTI/2016/1662;Fatt. clienti italia;1662;2016-04-15 00:00:00.000;2016;FTI;1662;;2016-04-15 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-07-31 00:00:00.000;20763.1800;;83622;416541
C  1792;SABO SPA;;NULL;FTI/2016/1767;Fatt. clienti italia;1767;2016-04-22 00:00:00.000;2016;FTI;1767;;2016-04-22 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-07-31 00:00:00.000;4459.1000;;84676;417486
C  1792;SABO SPA;;NULL;FTI/2016/1884;Fatt. clienti italia;1884;2016-04-29 00:00:00.000;2016;FTI;1884;;2016-04-29 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-07-31 00:00:00.000;26352.0000;;86321;417805
C  1792;SABO SPA;;NULL;FTI/2016/2008;Fatt. clienti italia;2008;2016-05-06 00:00:00.000;2016;FTI;2008;;2016-05-06 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-09-10 00:00:00.000;11221.5600;;86270;418808
C  1792;SABO SPA;;NULL;FTI/2016/2147;Fatt. clienti italia;2147;2016-05-13 00:00:00.000;2016;FTI;2147;;2016-05-13 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-09-10 00:00:00.000;20489.9000;;88284;419775
C  1792;SABO SPA;;NULL;FTI/2016/2273;Fatt. clienti italia;2273;2016-05-20 00:00:00.000;2016;FTI;2273;;2016-05-20 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-09-10 00:00:00.000;951.6000;;89846;420689
C  1792;SABO SPA;;NULL;FTI/2016/2400;Fatt. clienti italia;2400;2016-05-31 00:00:00.000;2016;FTI;2400;;2016-05-31 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-09-10 00:00:00.000;33582.9400;;89905;421245
C  1792;SABO SPA;;NULL;FTI/2016/2552;Fatt. clienti italia;2552;2016-06-10 00:00:00.000;2016;FTI;2552;;2016-06-10 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-09-30 00:00:00.000;2413.1600;;91650;422375
C  1792;SABO SPA;;NULL;FTI/2016/2799;Fatt. clienti italia;2799;2016-06-24 00:00:00.000;2016;FTI;2799;;2016-06-24 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-09-30 00:00:00.000;31756.6000;;93408;424151
C  1792;SABO SPA;;NULL;FTI/2016/287;Fatt. clienti italia;287;2016-01-22 00:00:00.000;2016;FTI;287;;2016-01-22 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-04-30 00:00:00.000;5490.0000;;68861;407101
C  1792;SABO SPA;;NULL;FTI/2016/2893;Fatt. clienti italia;2893;2016-06-30 00:00:00.000;2016;FTI;2893;;2016-06-30 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-09-30 00:00:00.000;6089.0200;;95395;424870
C  1792;SABO SPA;;NULL;FTI/2016/3026;Fatt. clienti italia;3026;2016-07-08 00:00:00.000;2016;FTI;3026;;2016-07-08 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-10-31 00:00:00.000;24312.1600;;96293;425805
C  1792;SABO SPA;;NULL;FTI/2016/3165;Fatt. clienti italia;3165;2016-07-15 00:00:00.000;2016;FTI;3165;;2016-07-15 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-10-31 00:00:00.000;6588.0000;;98009;426685
C  1792;SABO SPA;;NULL;FTI/2016/3266;Fatt. clienti italia;3266;2016-07-22 00:00:00.000;2016;FTI;3266;;2016-07-22 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-10-31 00:00:00.000;14103.2000;;99096;427332
C  1792;SABO SPA;;NULL;FTI/2016/3377;Fatt. clienti italia;3377;2016-07-29 00:00:00.000;2016;FTI;3377;;2016-07-29 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-10-31 00:00:00.000;3416.0000;;99807;428155
C  1792;SABO SPA;;NULL;FTI/2016/3470;Fatt. clienti italia;3470;2016-08-05 00:00:00.000;2016;FTI;3470;;2016-08-05 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-11-30 00:00:00.000;1281.0000;;102866;429309
C  1792;SABO SPA;;NULL;FTI/2016/3585;Fatt. clienti italia;3585;2016-08-31 00:00:00.000;2016;FTI;3585;;2016-08-31 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-11-30 00:00:00.000;23844.9000;;102971;429935
C  1792;SABO SPA;;NULL;FTI/2016/3724;Fatt. clienti italia;3724;2016-09-09 00:00:00.000;2016;FTI;3724;;2016-09-09 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-01-10 00:00:00.000;27236.5000;;105220;431091
C  1792;SABO SPA;;NULL;FTI/2016/3879;Fatt. clienti italia;3879;2016-09-16 00:00:00.000;2016;FTI;3879;;2016-09-16 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-01-10 00:00:00.000;13451.7200;;105437;431874
C  1792;SABO SPA;;NULL;FTI/2016/390;Fatt. clienti italia;390;2016-01-29 00:00:00.000;2016;FTI;390;;2016-01-29 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-04-30 00:00:00.000;25426.3300;;70246;407622
C  1792;SABO SPA;;NULL;FTI/2016/3989;Fatt. clienti italia;3989;2016-09-23 00:00:00.000;2016;FTI;3989;;2016-09-23 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-01-10 00:00:00.000;16659.1000;;106099;432731
C  1792;SABO SPA;;NULL;FTI/2016/4115;Fatt. clienti italia;4115;2016-09-30 00:00:00.000;2016;FTI;4115;;2016-09-30 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-01-10 00:00:00.000;12386.6600;;107061;433432
C  1792;SABO SPA;;NULL;FTI/2016/4225;Fatt. clienti italia;4225;2016-10-07 00:00:00.000;2016;FTI;4225;;2016-10-07 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-01-31 00:00:00.000;10733.3200;;108832;434349
C  1792;SABO SPA;;NULL;FTI/2016/4362;Fatt. clienti italia;4362;2016-10-14 00:00:00.000;2016;FTI;4362;;2016-10-14 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-01-31 00:00:00.000;15607.7000;;111490;435045
C  1792;SABO SPA;;NULL;FTI/2016/4574;Fatt. clienti italia;4574;2016-10-31 00:00:00.000;2016;FTI;4574;;2016-10-31 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-01-31 00:00:00.000;7172.6000;;111558;436617
C  1792;SABO SPA;;NULL;FTI/2016/4688;Fatt. clienti italia;4688;2016-11-04 00:00:00.000;2016;FTI;4688;;2016-11-04 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-02-28 00:00:00.000;11781.6000;;113624;437538
C  1792;SABO SPA;;NULL;FTI/2016/4804;Fatt. clienti italia;4804;2016-11-11 00:00:00.000;2016;FTI;4804;;2016-11-11 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-02-28 00:00:00.000;25850.0000;;114616;438448
C  1792;SABO SPA;;NULL;FTI/2016/4924;Fatt. clienti italia;4924;2016-11-18 00:00:00.000;2016;FTI;4924;;2016-11-18 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-02-28 00:00:00.000;25137.5000;;115519;439177
C  1792;SABO SPA;;NULL;FTI/2016/5020;Fatt. clienti italia;5020;2016-11-25 00:00:00.000;2016;FTI;5020;;2016-11-25 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-02-28 00:00:00.000;12583.0000;;115612;439794
C  1792;SABO SPA;;NULL;FTI/2016/5120;Fatt. clienti italia;5120;2016-11-30 00:00:00.000;2016;FTI;5120;;2016-11-30 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-02-28 00:00:00.000;4556.6000;;116775;440476
C  1792;SABO SPA;;NULL;FTI/2016/514;Fatt. clienti italia;514;2016-02-05 00:00:00.000;2016;FTI;514;;2016-02-05 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-05-31 00:00:00.000;8096.2300;;72073;409001
C  1792;SABO SPA;;NULL;FTI/2016/5243;Fatt. clienti italia;5243;2016-12-09 00:00:00.000;2016;FTI;5243;;2016-12-09 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-03-31 00:00:00.000;2360.0000;;118183;441421
C  1792;SABO SPA;;NULL;FTI/2016/653;Fatt. clienti italia;653;2016-02-12 00:00:00.000;2016;FTI;653;;2016-02-12 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-05-31 00:00:00.000;9553.3300;;73159;409538
C  1792;SABO SPA;;NULL;FTI/2016/765;Fatt. clienti italia;765;2016-02-19 00:00:00.000;2016;FTI;765;;2016-02-19 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-05-31 00:00:00.000;16548.0200;;73735;410400
C  1792;SABO SPA;;NULL;FTI/2016/900;Fatt. clienti italia;900;2016-02-29 00:00:00.000;2016;FTI;900;;2016-02-29 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2016-05-31 00:00:00.000;7740.9000;;74933;410996
C  1792;SABO SPA;;NULL;FTI/2017/105;Fatt. clienti italia;105;2017-01-13 00:00:00.000;2017;FTI;105;;2017-01-13 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-04-30 00:00:00.000;27293.3500;;120847;443713
C  1792;SABO SPA;;NULL;FTI/2017/1082;Fatt. clienti italia;1082;2017-03-10 00:00:00.000;2017;FTI;1082;;2017-03-10 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-06-30 00:00:00.000;26805.8400;;133373;450808
C  1792;SABO SPA;;NULL;FTI/2017/1226;Fatt. clienti italia;1226;2017-03-17 00:00:00.000;2017;FTI;1226;;2017-03-17 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-06-30 00:00:00.000;17211.7600;;133549;451591
C  1792;SABO SPA;;NULL;FTI/2017/1335;Fatt. clienti italia;1335;2017-03-24 00:00:00.000;2017;FTI;1335;;2017-03-24 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-06-30 00:00:00.000;18836.8000;;133968;452353
C  1792;SABO SPA;;NULL;FTI/2017/1444;Fatt. clienti italia;1444;2017-03-31 00:00:00.000;2017;FTI;1444;;2017-03-31 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-06-30 00:00:00.000;10778.7000;;135456;453030
C  1792;SABO SPA;;NULL;FTI/2017/1583;Fatt. clienti italia;1583;2017-04-07 00:00:00.000;2017;FTI;1583;;2017-04-07 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-07-31 00:00:00.000;26186.2000;;136963;453850
C  1792;SABO SPA;;NULL;FTI/2017/1716;Fatt. clienti italia;1716;2017-04-14 00:00:00.000;2017;FTI;1716;;2017-04-14 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-07-31 00:00:00.000;16881.1400;;138420;454605
C  1792;SABO SPA;;NULL;FTI/2017/1834;Fatt. clienti italia;1834;2017-04-21 00:00:00.000;2017;FTI;1834;;2017-04-21 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-07-31 00:00:00.000;3849.1000;;139035;455276
C  1792;SABO SPA;;NULL;FTI/2017/1935;Fatt. clienti italia;1935;2017-04-28 00:00:00.000;2017;FTI;1935;;2017-04-28 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-07-31 00:00:00.000;15372.0000;;140167;455833
C  1792;SABO SPA;;NULL;FTI/2017/2044;Fatt. clienti italia;2044;2017-05-05 00:00:00.000;2017;FTI;2044;;2017-05-05 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-09-10 00:00:00.000;29828.7600;;141396;456744
C  1792;SABO SPA;;NULL;FTI/2017/2178;Fatt. clienti italia;2178;2017-05-12 00:00:00.000;2017;FTI;2178;;2017-05-12 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-09-10 00:00:00.000;1439.6000;;142872;457773
C  1792;SABO SPA;;NULL;FTI/2017/2316;Fatt. clienti italia;2316;2017-05-19 00:00:00.000;2017;FTI;2316;;2017-05-19 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-09-10 00:00:00.000;11590.0000;;143817;458399
C  1792;SABO SPA;;NULL;FTI/2017/239;Fatt. clienti italia;239;2017-01-20 00:00:00.000;2017;FTI;239;;2017-01-20 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-04-30 00:00:00.000;15443.9800;;122154;444771
C  1792;SABO SPA;;NULL;FTI/2017/2434;Fatt. clienti italia;2434;2017-05-26 00:00:00.000;2017;FTI;2434;;2017-05-26 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-09-10 00:00:00.000;11681.5000;;144710;458957
C  1792;SABO SPA;;NULL;FTI/2017/2523;Fatt. clienti italia;2523;2017-05-31 00:00:00.000;2017;FTI;2523;;2017-05-31 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-09-10 00:00:00.000;23913.9500;;146057;459553
C  1792;SABO SPA;;NULL;FTI/2017/2655;Fatt. clienti italia;2655;2017-06-09 00:00:00.000;2017;FTI;2655;;2017-06-09 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-09-30 00:00:00.000;27367.6500;;147475;460760
C  1792;SABO SPA;;NULL;FTI/2017/2788;Fatt. clienti italia;2788;2017-06-16 00:00:00.000;2017;FTI;2788;;2017-06-16 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-09-30 00:00:00.000;13185.1500;;148865;461723
C  1792;SABO SPA;;NULL;FTI/2017/2914;Fatt. clienti italia;2914;2017-06-23 00:00:00.000;2017;FTI;2914;;2017-06-23 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-09-30 00:00:00.000;24611.5500;;149722;462679
C  1792;SABO SPA;;NULL;FTI/2017/3031;Fatt. clienti italia;3031;2017-06-30 00:00:00.000;2017;FTI;3031;;2017-06-30 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-09-30 00:00:00.000;23180.0000;;150838;463325
C  1792;SABO SPA;;NULL;FTI/2017/3162;Fatt. clienti italia;3162;2017-07-07 00:00:00.000;2017;FTI;3162;;2017-07-07 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-10-31 00:00:00.000;26242.0800;;151386;464290
C  1792;SABO SPA;;NULL;FTI/2017/3416;Fatt. clienti italia;3416;2017-07-21 00:00:00.000;2017;FTI;3416;;2017-07-21 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-10-31 00:00:00.000;17015.9500;;154129;465774
C  1792;SABO SPA;;NULL;FTI/2017/3534;Fatt. clienti italia;3534;2017-07-31 00:00:00.000;2017;FTI;3534;;2017-07-31 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-10-31 00:00:00.000;15806.3200;;155380;466779
C  1792;SABO SPA;;NULL;FTI/2017/3633;Fatt. clienti italia;3633;2017-08-04 00:00:00.000;2017;FTI;3633;;2017-08-04 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-11-30 00:00:00.000;12277.1000;;155470;467307
C  1792;SABO SPA;;NULL;FTI/2017/370;Fatt. clienti italia;370;2017-01-31 00:00:00.000;2017;FTI;370;;2017-01-31 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-04-30 00:00:00.000;10717.7000;;124057;445734
C  1792;SABO SPA;;NULL;FTI/2017/3718;Fatt. clienti italia;3718;2017-08-25 00:00:00.000;2017;FTI;3718;;2017-08-25 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-11-30 00:00:00.000;3961.9500;;157146;468190
C  1792;SABO SPA;;NULL;FTI/2017/3797;Fatt. clienti italia;3797;2017-08-31 00:00:00.000;2017;FTI;3797;;2017-08-31 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-11-30 00:00:00.000;13908.0000;;158169;468758
C  1792;SABO SPA;;NULL;FTI/2017/481;Fatt. clienti italia;481;2017-02-03 00:00:00.000;2017;FTI;481;;2017-02-03 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-05-31 00:00:00.000;18255.4700;;125342;446730
C  1792;SABO SPA;;NULL;FTI/2017/596;Fatt. clienti italia;596;2017-02-10 00:00:00.000;2017;FTI;596;;2017-02-10 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-05-31 00:00:00.000;21913.6400;;127487;447803
C  1792;SABO SPA;;NULL;FTI/2017/718;Fatt. clienti italia;718;2017-02-17 00:00:00.000;2017;FTI;718;;2017-02-17 00:00:00.000;FRANCO DESTINO;RIC.BANC.90 GG DF FM;2017-05-31 00:00:00.000;11318.5500;;128462;448800
